point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,690.0,5.286617077670894,-4.650882922329106
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,705.0,5.263152020826013,-4.674347979173987
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,720.0,5.242150291363809,-4.695349708636191
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,15.0,5.149671287721943,-4.787828712278057
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,30.0,5.233859536190099,-4.703640463809901
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,45.0,5.486913383393685,-4.450586616606315
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,60.0,5.727580568050862,-4.209919431949138
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,75.0,6.121082676602337,-3.816417323397663
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,90.0,6.484632519605184,-3.452867480394816
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,105.0,6.969709852260482,-2.9677901477395183
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,120.0,7.393844805578209,-2.543655194421791
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,135.0,7.882935008516525,-2.054564991483475
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,150.0,8.269863811477139,-1.6676361885228612
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,165.0,8.696086903010919,-1.2414130969890813
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,180.0,8.983209261481507,-0.9542907385184929
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,195.0,9.122997480758984,-0.8145025192410156
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,210.0,9.22634948117647,-0.7111505188235299
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,225.0,9.256700669650987,-0.6807993303490125
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,240.0,9.285669471743253,-0.6518305282567471
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,255.0,9.249296096521979,-0.688203903478021
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,270.0,9.237354327075868,-0.7001456729241315
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,285.0,9.115220715351247,-0.8222792846487526
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,300.0,9.039178608078423,-0.8983213919215771
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,315.0,8.838436906048514,-1.0990630939514858
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,330.0,8.682613402119836,-1.254886597880164
